title,dateposted,validthrough,industry,orgname,cat,descr,stars,jobid,minsal,maxsal,medsal,empid,jobtitleid,jobreqid,url
Data Analyst,2018-06-07,2018-07-10,Finance,Barclays,"['13-1111.00', 'Management Analysts']"," Job Title: Data Analyst Location: 1301 Ave of the Americas, New York, New York About Us Barclays is a transatlantic consumer, corporate and investment bank offering products and services across personal, corporate and investment banking, credit cards and wealth management, with a strong presence in our two home markets of the UK and the US. Our goal is to become the bank of choice by providing superior services to customers and clients and supporting our stakeholders via a commercially successful business that generates long-term sustainable returns. About Barclays in the US Barclays offers corporate and investment banking and credit card services in the US. Our 10,000 US colleagues are located in offices across the country, with headquarters in New York City. In 2017, Barclays announced plans to create a world-class campus in Whippany, New Jersey, for our Technology, Operations and Functional teams in the US. Other principal locations include Delaware, Nevada, Ohio and Maine. About Global Markets Operations Global Markets Operations is part of CIBD operations and is made up Operations support for Trading and Funding Desks, Settlements, Core Custody, Financial Monitoring & Control, and post drawdown management & Collateral. Overall purpose of role   Provide Business Analysis  and Data modelling design solutions for building Data fabric as part of  target state architecture within post trade services space for Operations  and technology IT supporting Equities, Institutional and Prime  businesses.   Planning and facilitating  requirements gathering sessions with the global front, middle and back  office teams and come up with solution to address via data store  capabilities.   Capturing and preparing  business and functional requirements using structured analysis techniques.  Facilitating business comprehension and sign off of requirements  documentation.   Managing business  interaction through iterative development and testing cycles.   Your Role   Collaborate with an  experienced team of SMEs, Operations, Dev managers, Engaging stakeholders  both onshore and offshore and understand the requirements for defining  data fabric solution mainly for data hydration and distribution to build  reporting framework out of ODS.   Engage with stakeholders and  3rd party vendors and external agencies, [Eg: Broadridge, DTCC,  BONY,SRO’s, CCP’s] to understand the data supplied and achieve goals to  defining the data models. Conduct specific business  analysis tasks as directed by the management team Facilitate the delivery of  optimal end to end business data models. Provide input to communicate  status and updates to the stakeholders across the Barclays International  franchise. Maintain awareness of  business structures/process /change /volume change & other business  function dynamics to ensure data analysis & frameworks are current  & focused.   Effectively track &  report progress on changes to business processes. Basic Qualifications/Skills     8 years of Business  Analysis /Data analytics for Investment Banking Capital Markets Domain   3 years of Data modelling  in IB Domain, Capital Markets across Equities and Fixed Income asset  classes 3 years working on data  attributes used to define various data models like Trades, Securities  Positions and Cash   3 years working within  Operations across front or middle or back office data 2 running SQL Query basics Preferred Qualifications/Skills   Problem solving skills to  review operational data issues and provide a solution by defining a data  strategy Having operations background  is a plus Working knowledge as Data  Scientist and helping build Data Lineage strategy Experience working in  various Settlements and Sub ledger functions like PNS, Stock Record  and Settlements, PnL   Knowledge in BPS and IMPACT  products from Broadridge Expertise in ability to  build SQL queries   Risk and Control Objective All Barclays colleagues have to ensure that all activities and duties are carried out in full compliance with regulatory requirements, Enterprise Wide Risk Management Framework and internal Barclays Policies and Policy Standards. Your Application To be considered for this role, click on the apply button now. Barclays Values & Diversity Dynamic working gives everyone at Barclays the opportunity to integrate professional and personal lives, if you have a need for flexibility then please discuss this with the hiring manager. We are an equal opportunity employer and we are opposed to discrimination on any grounds. It is the policy of Barclays to ensure equal employment opportunity without discrimination or harassment on the basis of race, colour, creed, religion, national origin, alienage or citizenship status, age, sex, sexual orientation, gender identity or expression, marital or domestic/civil partnership status, disability, veteran status, genetic information, or any other basis protected by law.",3.6,2806571009,73000,121000,95000,3456,46094,3287142745,http://www.glassdoor.com/partner/jobListing.htm?pos=728&ao=135832&s=58&guid=00000163ec4acb91a6ac25a12a3bcfb1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_60fd7d0b&cb=1528677716033&jobListingId=2806571009
Software Engineer / Research Scientist - Machine Learning Team,2018-06-02,2018-07-10,,Bloomberg,"['15-1132.00', 'Software Developers, Applications']"," Job Requisition Number: 60908 Bloombergs core product, the Terminal, is a must-have for the most influential people in finance. In addition to being the second largest producer of news in the world, Bloomberg ingests more than 1.5 million news stories per day from more than 120,000 different sources to help our clients stay in the know. This data would be unmanageable without our help. News stories move markets. We build machines that understand them. Who are we? Bloomberg's Machine Learning Group - a group of scientists, researchers and software engineers who have a passion for solving complex data problems. We develop applications such as question answering, sentiment analysis of financial news, market impact indicators, social media analysis, topic clustering and classification, recommendation systems, risk analysis and predictive models of market behavior. Who are you? A research scientist and engineer who wants to apply machine learning to solve challenging open-ended problems. You want to be part of a team making a big impact on the financial industry and are not afraid to get your hands dirty in data. We'll trust you to:  Design and build systems that solve difficult problems involving text, time series and other complex data sources  Analyze Bloombergs unique data to build novel prediction models  Write, test and maintain production-quality C++ and Python code  Publish in leading academic venues and represent Bloomberg at industry conferences You'll need to have:  Strong Computer Science fundamentals (algorithms, data structures)  Solid background in natural language processing and/or machine learning  Industry experience programming in C++ and Python; working knowledge of STL & Boost  Strong communications and interpersonal skills We'd love to see:  Strong mathematical background (probability and statistics)  A PhD in Machine Learning or Natural Language Processing  Publications in top-tier conferences or journals (ACL, EMNLP, ICML, NIPS, KDD)  Experience with building machine learning models using time series data  Industry experience developing latency sensitive applications  Working knowledge of Spark ",3.6,2520180493,113000,159000,137000,3096,-1,3285645254,http://www.glassdoor.com/partner/jobListing.htm?pos=729&ao=133460&s=58&guid=00000163ec4acb91a6ac25a12a3bcfb1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b98e4a52&cb=1528677716034&jobListingId=2520180493
Data Engineer,2018-05-31,2018-07-10,Media,The Orchard,"['15-1132.00', 'Software Developers, Applications']"," What You Should Know: The Orchard is a pioneering music, video and film distribution company and top-ranked Multi Channel Network operating in more than 25 global markets. We have a robust technology practice that includes Product Managers, QA Engineers and Software Engineers who work diligently to provide our clients with cutting edge solutions. Some of our most exciting projects focus on data-driven insights and analytics tools as well as optimization of monetization and reach for our YouTube business. The Orchard is looking for a  Data Engineer  to join our dynamic NYC development team. What You’ll Do: Create and maintain systems to load and transform very large data sets from digital media retailers (iTunes, Spotify, YouTube, etc) as well as social media sources.   Work with our Data Scientist and Business Analysts to create data-driven insights and reports for senior management. Work with the Software Engineering team to create customer-facing analytics tools and visualizations. Automate recurring financial and analytics reports for high-profile clients. Requirements: Highly proficient in SQL (MySQL, Postgres). Proficient in scripting language of choice (PHP, Python, Ruby). Proven experience with ETL and MapReduce (EMR, Hive, Pig). Expertise with distributed data stores (Cassandra, Redshift, Hadoop, HBase). Expertise with optimizing query performance. Familiarity with noSQL technologies (mongoDB, DynamoDB). Deep understanding of data structures and schema design. Detail-oriented, proactive problem solving skills. Experience with AWS ecosystem (RDS, Data Pipeline, SQS, SNS, SWF) a plus. Experience with Business Intelligence and reporting tools a plus. About The Orchard® The Orchard is an independent music and video distribution company that provides an innovative and comprehensive sales and marketing platform for content owners. With our industry-leading technology and operations, we partner with companies of all sizes to make their music and videos available across hundreds of digital and mobile outlets around the world, and physical retailers too. We work with our clients to maximize their revenue, and provide them with the latest and greatest digital marketing tools and sophisticated sales analytics to help them run their businesses efficiently and effectively. The Orchard was founded in 1997 in New York City to foster independence and creativity in the music industry. Our headquarters are in New York and London, with operations in more than 25 markets around the world, including France, Spain, Germany, Mexico, Argentina, India, Australia and more. At The Orchard, the focus is to provide a comfortable, social and engaging environment to encourage productivity, creativity and personal/business relationships. From monthly potlucks and game nights to company kickball teams and other staff perks, our employees like what they do and where they do it. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability or protected veteran status.",3.5,2261918275,78000,89000,80000,40112,46157,3158129052,http://www.glassdoor.com/partner/jobListing.htm?pos=730&ao=4341&s=58&guid=00000163ec4acb91a6ac25a12a3bcfb1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_65d3931e&cb=1528677716035&jobListingId=2261918275
Principal Research Scientist-Immuno-Oncology,2018-06-07,2018-07-10,Biotech & Pharmaceuticals,Eli Lilly and Company,"['19-1042.00', 'Medical Scientists, Except Epidemiologists']","Req ID 39075 Title Principal Research Scientist-Immuno-Oncology City New York State / Province New York Country United States Region North America Workplace Arrangement Local Company Overview At Lilly, we unite caring with discovery to make life better for people around the world. We are a global healthcare leader headquartered in Indianapolis, Indiana. Our 39,000 employees around the world work to discover and bring life-changing medicines to those who need them, improve the understanding and management of disease, and give back to our communities through philanthropy and volunteerism. We give our best effort to our work, and we put people first. We're looking for people who are determined to make life better for people around the world. Responsibilities We reaffirmed our commitment to invest in R&D facilities across the United States. We're proud to have celebrated the recent opening of our Immuno-Oncology Research and Development Center of Excellence in New York City. Lilly completed an expansion of our site at the Alexandria Center for Life Science. The site houses an immuno-oncology R&D center of Excellence (IOCE) passionate about advancing the next generation of immunotherapies. The research facility represents Lilly's dedication to developing life-changing medicines, and to improving the care of people living with cancer. We are excited to have someone join and help lead our team. We are seeking a highly motivated scientist to assist in the development of cancer therapeutics in the Cancer Immunobiology department at our Lilly NY site. Are you experienced in T-cell biology and vaccine development? Can you effectively lead and take on new projects? You should have a broad knowledge of immunology and pre-clincial vaccine development with prior academic and/or industry experience and publications in the field. Your main responsibility is to establish and lead a focused research group to evaluate the immunological potential of target antigens, including vaccine candidates, and to develop in-vitro assays to isolate and characterize antigen-specific T cells. Do you have experience in this area? If you have excellent communication skills and the ability to work well independently and in a team setting and feel you would integrate well here at Lilly please check out this opportunity. 39075BR Basic Qualifications Ph.D. Degree in Biological Sciences (ex. Immunology, Tumor Immunology, Cell Biology). At least 5 yrs prior relevant academic or industry research experience in the Immuno-Oncology setting. Additional Skills/Preferences Establish a focused research group to evaluate the immunological potential of target antigens Oversee a group of technical track reports Assist in the discovery and development of new cancer immunotherapeutic targets. Understand the mechanism of action of pipeline cancer therapeutics by developing and performing in vitro and in vivo models and assays. Antigen-specific T cell isolation and characterization, epitope mapping, in vitro priming and expansion Mammalian cell culture: transfections, stable clone selection, flow cytometry Cell based assays: cell proliferation, effector function, and reporter assays Provide written and oral communication of work, present data and data summaries internally and externally as needed Lead and participate in project team meetings Ability to multi-task, work independently or as part of a multi-disciplinary team Excellent organizational and presentation skills Ability to effectively and efficiently handle high throughput of various experiments while maintaining quality results Additional Information Lilly is an EEO/Affirmative Action Employer and does not discriminate on the basis of age, race, color, religion, gender, sexual orientation, gender identity, gender expression, national origin, protected veteran status, disability or any other legally protected status.",3.8,2808769780,112000,160000,137000,223,-1,3289332810,http://www.glassdoor.com/partner/jobListing.htm?pos=801&ao=173064&s=58&guid=00000163ec4af090a7e1461595c717c5&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ce296dae&cb=1528677724901&jobListingId=2808769780
Research Scientist,2018-05-31,2018-07-10,Health Care,NYU Langone Medical Center,"['19-1042.00', 'Medical Scientists, Except Epidemiologists']","Tracking Code 1045953_RR00023317 Job Description NYU School of Medicine  is one of the nation's top-ranked medical schools. For 175 years, NYU School of Medicine has trained thousands of physicians and scientists who have helped to shape the course of medical history and enrich the lives of countless people. An integral part of NYU Langone Health, the School of Medicine at its core is committed to improving the human condition through medical education, scientific research, and direct patient care. For more information, go to med.nyu.edu, and interact with us on Facebook, Twitter and Instagram. Position Summary: We have an exciting opportunity to join our team as a Research Scientist. In this role, the successful candidate is responsible for collaborating with Principal Investigators (PI) and working independently within the scientific framework of the PIs laboratory. Job Responsibilities: Initiates, interprets, organizes, executes, and coordinates research assignments critical to departments mission. Formulates and conducts research on problems of considerable scope and complexity. Explores subject area and defines scope and selection of problems for investigation through conceptually related studies or series of projects of lesser scope. Makes decisions and recommendations that have a major impact on extensive scientific research activities. Develops new ideas that promote current research. Exercises a high degree of creativity, foresight, and mature judgment in planning, organizing, and guiding extensive scientific research programs and activities of outstanding novelty and/or importance. Ensures timely and accurate completion of research projects. May be responsible research/lab quality control and compliance. May develop protocol for the collection and quality of research data. Develops research techniques and methodologies. Maintains a thorough knowledge of the advances in specialized fields through attendance of scientific conferences. May coordinate the activity and experimental design between various scientific staff, and collaborators. Identifies and resolves technical problems. Performs other duties as assigned. Minimum Qualifications: To qualify you must have a PhD and 2 years experience. Preferred Qualifications: Substantial experience from having completed Post Doc training. Established a record of publications. Qualified candidates must be able to effectively communicate with all levels of the organization. NYU School of Medicine provides its staff with far more than just a place to work. Rather, we are an institution you can be proud of, an institution where you'll feel good about devoting your time and your talents. NYU School of Medicine is an equal opportunity and affirmative action employer committed to diversity and inclusion in all aspects of recruiting and employment. All qualified individuals are encouraged to apply and will receive consideration without regard to race, color, gender, gender identity or expression, sex, sexual orientation, transgender status, gender dysphoria, national origin, age, religion, disability, military and veteran status, marital or parental status, citizenship status, genetic information or any other factor which cannot lawfully be used as a basis for an employment decision. We require applications to be completed online. If you wish to view NYU School of Medicine's EEO policies, please click here. Please click here to view the Federal 'EEO is the law' poster or visit https://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm for more information. To view the Pay Transparency Notice, please click here. Company Location NYU School of Medicine Department Population Health-Biostatistic   (S1548) Position Type Full-Time/Regular",3.9,2633857973,45000,76000,58000,121521,33271,3080608334,http://www.glassdoor.com/partner/jobListing.htm?pos=802&ao=4375&s=58&guid=00000163ec4af090a7e1461595c717c5&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bd1220ba&cb=1528677724902&jobListingId=2633857973
Environmental Scientist,2018-06-08,2018-07-10,"Construction, Repair & Maintenance",STV,"['19-2041.00', 'Environmental Scientists and Specialists, Including Health']","STV has an opening for  Environmental Scientist  in our New York, NY office. The successful candidate will have up to 5 years of environmental consulting experience conducting Phase I ESAs, Phase II ESI’s, drilling supervision, sampling, well installation, construction/remediation oversight, and report and work plan writing. In addition, possession of a strong technical education, be self-motivated, exhibit leadership qualities, and possess excellent written & verbal communication skills. Certification as professional geologist or certified hazardous materials manager is a plus. Responsibilities: Effectively collaborate with multidisciplinary team members and others to efficiently execute field assignments such as drilling /test pit exploration oversight, monitoring well installation, hydraulic testing, and multi-media sampling at sites with soil / groundwater / surface water / sediment / soil vapor / indoor air contamination; Perform Phase I Environmental Site Assessments and Phase II Environmental Site Investigations in accordance with applicable ASTM guidelines; Provide oversight at project sites prior to, during, or after remedial construction-related activities to assess feasibility, monitor progress, and/or ensure conformance; Review and interpret engineering reports, design drawings and specifications, vendor submittals, maps, regulations, field test results, aerial photographs, and other data; Communicate technical information with vendors and accurately document such communications; Assist project managers to perform calculations and prepare, review and modify technical plans / reports, specifications, remedial designs, plans, and other documents; and Other related duties and responsibilities may also be assigned. STV is an Equal Opportunity Employer of Minorities, Females, Protected Veterans and Individuals with Disabilities. Required Skills Required Experience 0-5 years of relevant environmental experience with a demonstrated knowledge of state and local environmental regulations; Bachelor’s Degree in Geology, Hydrogeology, Environmental Science, Chemistry, Biology or Anthropology with relevant coursework; Related environmental experience in New York City/New York State is preferred; Strong attention to detail with excellent analytical and judgment capabilities; Demonstrated ability to follow direction and work independently and in a team setting; Experience in preparing field documentation, project specifications, and reports; Excellent written and verbal communication skills; 40-hour OSHA HAZWOPER certification is a plus; Proficient in Microsoft Office a must; Availability to work overtime with some evenings and weekends; and A valid driver’s license in good standing. Job Location New York, US-NY ",3.1,2732651000,54000,80000,66000,1853,31534,3200658016,http://www.glassdoor.com/partner/jobListing.htm?pos=804&ao=4011&s=58&guid=00000163ec4af090a7e1461595c717c5&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7d8d5575&cb=1528677724905&jobListingId=2732651000
"Director, Cognitive Data Scientist Natural Language Processing",2018-05-30,2018-07-10,Accounting & Legal,KPMG US,"['15-1111.00', 'Computer and Information Research Scientists']","   Business Title:  Director, Cognitive Data Scientist Natural Language Processing     Requisition Number:  28090 - 64     Function:  Business Support Services  Area of Interest:   State:  NY   City:  New York   Description: Known for being a great place to work and build a career, KPMG provides audit, tax and advisory services for organizations in today's most important industries. Our growth is driven by delivering real results for our clients. It's also enabled by our culture, which encourages individual development, embraces an inclusive environment, rewards innovative excellence and supports our communities. With qualities like those, it's no wonder we're consistently ranked among the best companies to work for by Fortune Magazine, Consulting Magazine, Working Mother Magazine, Diversity Inc. and others. If you're as passionate about your future as we are, join our team. KPMG is currently seeking a Director Cognitive Data Scientist Natural Language Processing, to join our Organization. Responsibilities: Define, develop and prototype cognitive solutions for KPMGs business needs, such as Natural Language Processing (NLP), Linguistics, Advanced Semantic Design, Information Extraction, Information Retrieval, Probabilistic Decision Making, image recognition, deep learning, Machine Learning, cognitive science and analytics   Serve as a developer and Subject Matter Professional (SMP) in one or several of the above mentioned domains and help establish a competency in those cognitive areas for KPMG Work closely with various industry and functional teams to incorporate cognitive and advanced analytics models and algorithms into KPMGs solutions and offerings to its clients   Algorithm development and optimization, working with software engineers to implement and productize the models and algorithms, engage in project specific activities as part of product development, as well as perform cognitive research and development work, develop tools and assets to support advanced cognitive development tasks   Serve as a thought leader in their cognitive area of expertise, develop internal and external eminence and intellectual property, as well as support client facing activities and influencing customer facing groups including senior executives, sales, marketing and product development to successfully define, develop and launch new cognitive products Ability to build relationships with clients, potentially with C-level executives Qualifications: Minimum ten years of professional experience working in Natural Language Processing or related field Masters degree or PhD from an accredited college/university in Computer Science, Computational Linguistics, Statistics, Mathematics, Engineering, Bioinformatics, Physics, Operations Research, or related fields (strong mathematical/static background with ability to understand algorithms and methods from a mathematical and intuitive viewpoint) Experience with command-line scripting, data structures and algorithms, and ability to work in a Linux environment, processing large amounts of data in a cloud environment Professional experience in natural language processing or computational linguistics Excellent verbal and written communication skills KPMG LLP (the U.S. member firm of KPMG International) offers a comprehensive compensation and benefits package. KPMG is an equal opportunity employer. All qualified applicants are considered for employment without regard to race, color, creed, religion, age, sex/gender, national origin, ancestry, citizenship status, marital status, sexual orientation, gender identity or expression, disability, physical or mental handicap unrelated to ability, pregnancy, veteran status, unfavorable discharge from military service, genetic information, personal appearance, family responsibility, matriculation or political affiliation, or other legally protected status. KPMG maintains a drug-free workplace. KPMG will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of applicable local, state or federal law (including San Francisco Ordinance number 131192). No phone calls or agencies please.     GL:  2   GF:  15313 ",3.9,2795285569,144000,222000,178000,2867,-1,3260216585,http://www.glassdoor.com/partner/jobListing.htm?pos=806&ao=37049&s=58&guid=00000163ec4af090a7e1461595c717c5&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_061e2576&cb=1528677724907&jobListingId=2795285569
Data Engineer,2018-06-07,2018-07-10,Aerospace & Defense,United Technologies,"['15-1132.00', 'Software Developers, Applications']","United Technologies Corporation (UTC) has a deep history of innovation that brings together big thinkers, problem solvers and a culture for pushing the boundaries of what’s possible. Our global reach and rich history uniquely positions us to succeed in the new digital economy. Our investment in digital innovations will make travel better, people safer and urbanizing cities more comfortable and connected. UTC is committed to leading in the digital era and will unleash the size and scale of its businesses on the digital world of big data and the Internet of Things. We are looking for the very best thought and technology leaders who will help grow our Digital Accelerator in Brooklyn, New York – In a vibrant, urban, oasis overlooking the iconic Brooklyn Bridge. Come join us in this journey. About United Technologies – NYSE UTX: With revenues of approximately $57 billion, United Technologies Corporation (UTC) is a Fortune 50 company that provides high technology products and services for the aerospace and commercial building industries. Our aerospace businesses include Pratt & Whitney and UTC Aerospace Systems. Pratt & Whitney is a world leader in the design, manufacture and service of aircraft engines. UTC Aerospace Systems is one of the world’s largest suppliers of technologically advanced, aerospace and defense products. Our commercial building businesses include Otis Elevator and Climate, Controls & Security. Otis is the world’s largest manufacturer and maintainer of people-moving products, including elevators, escalators and moving walkways. UTC Climate, Controls & Security is a leading provider of heating, air conditioning and refrigeration systems, building controls and automation, and fire and security systems. These companies are leading to safer, smarter, sustainable and high-performance buildings. Ranked among the world’s greenest companies, we do business in virtually every country of the world and have over 200,000 employees globally. Position: We are seeking highly motivated data engineers to join our Digital Accelerator in Brooklyn, NY. We are looking for people who have a passion for building systems that analyze and uncover digital insights from large, complex streams of data derived from the worlds most advanced aerospace, aviation and building management systems. As a member of a cross-functional team of product managers, software engineers, data scientists and designers, you will combine your problem solving and analytical skills to identify, quantify, and solve real world problems leveraging best of breed digital technologies. This role will also work closely with UTC’s engineering, design, operations, marketing and service delivery teams to challenge the boundaries of what’s possible. This position will provide the unique opportunity to operate in a start-up-like environment within a Fortune 50 company. Our digital focus is geared towards releasing the insights inherent UTC’s best-in-class products and services. Together we aim to achieve new levels of productivity by changing the way we work and identifying new sources of growth for our customers. Job Responsibilities include: Support the development, testing, and deployment of models and algorithms that will improve how we design, manufacture, monitor, and maintain industrial assets such as jet engines, aviation systems, elevators, HVAC, and other commercial systems Design, implement, deliver, test, and troubleshoot complex large scale data processing systems such as data lakes from scratch Develop scalable mechanisms that take data from multiple business and IoT systems and make them available for data science and analysis. Build scripts to automatically clean, transform, cross-reference and merge large quantities of data Build learning systems that monitor data flows and react to changes in customer preferences, network constraints, and business objectives Operationalize machine learning models with feedback loops in production environments Work with vendors to ensure quality and appropriateness of proposed work and delivered solutions Collaborate with product managers, data scientists, and other engineers to implement and deploy scalable solutions that address customer problems Provide thought leadership by researching best practices, conducting experiments, and collaborating with industry leaders Results-oriented with a strong sense of ownership in delivering for our customer and businesses Qualification: 5+ years related experience Deep knowledge of machine learning, statistics, optimization or related field Experience with R, Python, Perl, Matlab Experience working with large data sets and distributed computing tools including Spark, Hadoop, Hive, etc The ability to work with both structured and unstructured data, including both traditional RDBMS databases, and NoSQL databases Experience with industrial/commercial applications of data science including prognostic and health management, supply chain optimization, and human capital management is a significant plus. Experience with building stream-processing systems, using solutions such as NiFi, Storm or Kafka a plus. Excellent written and verbal communication skills along with the ability to well work in cross functional teams Work experience in programming, data engineering, and machine learning Motivated self-starter with a strong enthusiasm to learn Results-oriented with strong communication and customer focus Ability to deal well with ambiguous and undefined problems Education: Advance degree in computer science, statistics, or operations research or related technical discipline United Technologies Corporation is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class.",3.3,2769006050,111000,126000,115000,697,46157,3280584939,http://www.glassdoor.com/partner/jobListing.htm?pos=807&ao=187657&s=58&guid=00000163ec4af090a7e1461595c717c5&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a0a17b8e&cb=1528677724910&jobListingId=2769006050
Sr. Scientist,2018-06-06,2018-07-10,,Oath,"['19-1042.00', 'Medical Scientists, Except Epidemiologists']","Oath, a subsidiary of Verizon, is a values-led company committed to building brands people love. We reach over one billion people around the world with a dynamic house of 50+ media and technology brands. A global leader in digital and mobile, Oath is shaping the future of media. A Little About Oath: Oath, a subsidiary of Verizon, is a values-led company committed to building brands people love. We reach over one billion people around the world with a dynamic house of 50+ media and technology brands. A global leader in digital and mobile, Oath is shaping the future of media. Our mission: Build brands consumers love Build platforms customers love Build a company talent loves Responsibilities: Explore solutions to our hardest business problem from vast amount of Oath's first party data and sometimes in conjunction of certain third party data Meet with other scientists and analysts across Field Marketing organization to identify business objectives Follow-up with stakeholders by providing a detailed research project definition and expectation of the timeline Literature research on cutting edge study in related fields to bring on new ideas and approaches to our business problems Gather necessary data to experiment and examine hypothesis to solve business questions Communicate and publish new findings and generalized methodologies Coach other team members on scientific models, methodologies, and interpretation of test results Minimum Qualifications: 5+ years experience in advanced analytics, statistical modeling, machine learning, data mining, natural language processing, or web mining Ph.D. in Computer Science, Mathematics, Statistics, Physics, or other related fields Preferred Qualifications: Experience one or more of the following: R, Matlab, SAS, Python Experience with data manipulation and analysis with SQL, MapReduce, HIVE, PIG, Spark or other equivalent All qualified applicants will receive consideration for employment without regard to, and will not be discriminated against based on, race, gender, color, religion, national origin, sexual orientation, gender identity, veteran status, disability or other protected category. Submission of this information is voluntary and refusal to provide it will not subject you to any adverse treatment. Currently work for Oath? Please apply on our internal career site. ​",3.1,2618164032,90000,133000,111000,1778634,832704,3102068819,http://www.glassdoor.com/partner/jobListing.htm?pos=808&ao=242900&s=58&guid=00000163ec4af090a7e1461595c717c5&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d30c4694&cb=1528677724911&jobListingId=2618164032
Data Engineer,2018-05-30,2018-07-10,Health Care,Hospital for Special Surgery,"['15-1132.00', 'Software Developers, Applications']","Overview Software and Data Engineer At Hospital for Special Surgery our clinicians and scientists collaborate to deliver the most innovative care. Our specialized focus on orthopedics and rheumatology enables us to help patients get back to what they need and love to do reliably and efficiently. Our patients are overwhelmingly satisfied with the care they receive at our facilities. When you join us, you will become part of this legacy of commitment to the most cutting-edge research and coordinated care. The Software and Data Engineer will be responsible for the implementation, security and maintenance of the Data Analytics Platform. The ideal candidate must be passionate about the field of analytics and well versed in all aspects of an enterprise-wide analytics architecture. The software and data engineer will work closely with the Interface Team and Infrastructure and Server Team. The engineer support and collaborate with our data engineers, researchers, report writers and data analysts. Responsibilities Implement, secure and maintain the advanced data analytics platform Implement, secure and maintain the front-end interface to platform Design, implement and automate data flows to and from the platform Work with partners and vendors on data integration projects Create data models for analytics applications Assist in the Data Warehouse ETL design and implementation Assist in resolution of production issues and root cause analyses Technical Qualifications and Experience 3+ years with Python analytics platform, Python notebooks and Data Science libraries 3+ years' experience with ETL tools: SSIS (preferred), Informatica, Talend 3+ years' experience with RESTFul APIs and Web Services: JSON and XML 3+ years' experience with RDMS databases: SQL Server, Postgres, Oracle Strong expertise in SQL scripting required Strong expertise in Python scripting required Experience integrating large datasets, many 100Gbs to several Terabytes required Experience with Linux and Windows Server Operating Systems required Strong expertise in a programming language such as Java/Scala or C# a big plus Experience with web front scripting such Javascript, HTML and CSS a big plus Experience supporting researchers in bioinformatics a big plus Experience with statistics, machine learning and deploying predictive models a big plus (R, Python, Matlab, Spark) Experience with SAS, administration and SAS language a plus Experience with public cloud a plus: AWS, Google Cloud, Azure Experience with Big Data technology a plus: Hadoop, Spark, AWS EMR, Hive, etc. Experience in Healthcare a plus Elements of success Passionate about data Enjoy learning and exploring new technologies Problem solver and critical thinker Team player, committed to improving quality and service and maintaining a spirit of cooperation and respect Education and Certifications Master's degree or bachelor's in computer science Other Requirements#LI-JL1",3.8,2805852445,104000,118000,107000,27388,46157,3272211913,http://www.glassdoor.com/partner/jobListing.htm?pos=809&ao=173354&s=58&guid=00000163ec4af090a7e1461595c717c5&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4336cbe1&cb=1528677724913&jobListingId=2805852445
