title,dateposted,validthrough,industry,orgname,cat,descr,stars,jobid,minsal,maxsal,medsal,empid,jobtitleid,jobreqid,url
"Data Scientist, Envoy",2018-04-17,2018-05-26,Information Technology,Enigma,"['15-1111.00', 'Computer and Information Research Scientists']"," At Enigma we are passionate about the transformative power of data and about crafting the next generation of technology to unlock this potential. Data is fundamental to everything we do, and our data scientists are essential to the company's success. We are looking for talented and motivated Data Scientists to join our Envoy Team. The Envoy Data Science Team: The mission of the Envoy Data Science team is to discover, demonstrate, and deliver insights for Enigma's customers. The data problems that we solve are uncommonly fascinating and diverse. As a member of the team, you'll improve industries ranging from finance to pharmaceuticals to manufacturing, and you'll collaborate with journalists and public agencies. Whether working with the world's broadest collection of public data or with our customers' own repositories, you will be focused on the human problems that motivate technical challenges. The Role: As a Data Scientist your contributions will have significant impact on the success of client engagements and product innovations. Youll bring quantitative rigor and acuity to complex data tasks, quickly delivering thorough and reliable analysis and code. Your data experience and intuition allow you to work autonomously, but you also love collaboration and are generous with your time for colleagues and customers alike. You have a command of data science fundamentals, but you understand that communication is as important as technical know-how; you can talk in both stories and numbers. You are motivated by business challenges and you recognize that success is ultimately about solving people problems, not technology problems. You dream about algorithms and are obsessed with metrics. While you are excited by cutting-edge methods, your fascination with innovative technology does not distract you from straightforward solutions when appropriate. Not least, you share our enthusiasm for using public data to support better decisions at all levels of enterprise and government. What we look for: A master's in a quantitative discipline, or equivalent experience and depth of knowledge via data-intensive roles At least 2 years of professional experience in a data science role with tangible outcomes Excellent communication skills, oral, written, and visual Entrepreneurial initiative and customer-centric perspective Highly motivated and autonomous Demonstrated ability to collaborate with multi-functional teams Creative and versatile problem-solving skills Attention-to-detail balanced with an ability to prioritize diverse tasks Technical Skills: Statistics: strong practical skills and solid theoretical foundation - you can apply the appropriate method for a given problem, and you can communicate your reasons for doing so Modeling: solid knowledge of practice and theory - you can implement and optimize appropriate methods for diverse problems, and you can support your choices of machine learning algorithms Analytical programming - proficient with libraries for cleaning, reshaping, exploring, and visualizing data; 2+ years of Python preferred Experience with any of the following is desirable: entity resolution, probabilistic record linkage, information retrieval, graph databases, data integration, predictive analytics Our story Enigma is a rapidly growing team based in the Flatiron neighborhood of New York City. We are Series B funded and backed by an amazing roster of investors, including NEA Ventures, Two Sigma Ventures, American Express Ventures, and The New York Times Company. Founded in 2012, Enigma grew out of an effort to retrieve, normalize, and host public data. Fun fact: our big coming out party was winning TechCrunch Disrupt's 2013 Battlefield. Our vision is to empower people to interpret, and improve, the world around them. We are proud to be an equal opportunity workplace and an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. ",4.1,2394390409,97000,143000,119000,1140847,-1,3094021893,http://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=8095&s=58&guid=00000163036159fb90ec007d4a0cc0d8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_88f98177&cb=1524770102675&jobListingId=2394390409
Genomic Data Scientist,2018-04-20,2018-05-26,Information Technology,Medidata Solutions,"['15-1111.00', 'Computer and Information Research Scientists']","Medidata's unified platform, pioneering analytics, and unrivaled expertise power the development of new therapies for over 1,000 pharmaceutical companies, biotech, medical device firms, academic medical centers and contract research organizations around the world. The Medidata Clinical Cloud® connects patients, physicians and life sciences professionals. Companies on the Medidata platform are individually and collaboratively reinventing the way research is done to create smarter, more precise treatments. For more information: www.mdsol.com. We know that diverse teams win and are fully committed to selecting leaders and employees that represent the markets in which we operate. We are still led by our Co-founders, Tarek Sherif and Glen de Vries, and have global operations in US, Europe and Asia with over 2000 employees. Your Mission: Genomic Data Scientist is a key role in a dynamic team of computational biologists, statisticians, computer scientists, data analysts, and business experts. This role will focus on the development of the Rave Genomics product at Medidata. The genomics data scientist will build key components of the Rave Genomics product and support pipelines, will apply advanced statistical analysis methods to genomics and clinical data, and will work closely with both the Medidata Rave Genomics development team and clients adopting Rave Genomics. Your Competencies: Design, develop, and validate statistical models as part of a larger-scale genomic analysis application in support of analysis and meta-analysis of clinical trials. Provide support functions around model-building, including data cleaning and code review Productionalize developed methods and code for integration with Rave Genomics Skills/Requirements: Proficiency in R is required, with python desired Strong collaborative focus Experience using git version control Your Education & Experience: Ph.D or Master's in bioinformatics, statistics, or other genomics-related field Direct experience with next-generation sequencing or microarray data of various types and platforms Direct coding experience developing one or more of the following: pipelines, genome browsers Medidata is making a real difference in the lives of patients everywhere by accelerating critical drug and medical device development, enabling life-saving drugs and medical devices to get to market faster. Our products sit at the convergence of the Technology and Life Sciences industries, one of most exciting areas for global innovation. Nine of the top 10 best-selling drugs in 2017 were developed on the Medidata platform. Medidatas solutions have powered over 14,000 clinical trials giving us the largest collection of clinical trial data in the world. With this asset, we pioneer innovative, advanced applications and intelligent data analytics, bringing an unmatched level of quality and efficiency to clinical trials enabling treatments to reach waiting patients sooner. EEO Statement US: Medidata Solutions, Inc. is an Equal Opportunity Employer. Medidata Solutions provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, age, disability status, protected veteran status, or any other characteristic protected by the law. Medidata Solutions complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities. LI-AS1 ",3.9,2740394669,78000,117000,96000,16679,-1,3209170737,http://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=120626&s=58&guid=00000163036159fb90ec007d4a0cc0d8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_332dce04&cb=1524770102677&jobListingId=2740394669
Tumblr: Data Scientist (Analytics),2018-04-24,2018-05-26,,Oath,"['15-1111.00', 'Computer and Information Research Scientists']","Tumblr is a social media platform where millions of people come together every day to share their ideas and connect over passions. Founded in 2007 by CEO David Karp and acquired by Oath Inc. in 2017, Tumblr helped establish New York City as a global innovation hub for technology. We’re big enough to give you the resources you need and still small enough that you can work on things that matter to our company and community. Tumblr is a social media platform where millions of people come together every day to share their ideas and connect over passions. Founded in 2007 by CEO David Karp and acquired by Oath Inc. in 2017, Tumblr helped establish New York City as a global innovation hub for technology. We’re big enough to give you the resources you need and still small enough that you can work on things that matter to our company and community. Data Scientist at Tumblr NYC Tumblr is looking for data scientists to use Tumblr's data to better understand our hundreds of millions of registered users, learn what makes them tick, and inform better decision-making and strategy for our product. We want data scientists who know how to use their knowledge and skill with data and statistics to create real, actionable product insights. Above all else, we want you to be someone who is excited to be let loose on Tumblr's many terabytes of data. Job Requirements: Apply various data modeling techniques to model user behavior and identify actionable levers for retaining and growing users. Define key metrics, conduct A/B testing, and oversee statistical measurement of new algorithms and approaches. Develop key data sets and expose them as reusable libraries and utilities. Enhance analytics ETL pipeline and automate recurring analytics tasks. Monitor the trends of metrics and identify the root cause of unexpected changes. Partner with Product and Engineering teams to solve problems and identify trends and opportunities for user growth. Required Skills: BA/BS degree in a quantitative field (CS, Math, Statistics, Economics, etc.) strongly preferred. 3+ years of experience with large datasets. Extra credit for of varied levels of structure. Experience working with Python. Bonus points if you've used it to build robust data pipelines and automate data tasks. Experience Knowledge of SQL skills against large datasets Desire to apply academic knowledge to solve real-world problems Smarts, humility, and equal willingness to learn and teach Ability to work with APIs in Python a plus (e.g. Google Analytics, Tumblr). Additional Skills: Python (we also like R) Hive, MySQL Google Sheets Git, Jira Jupyter, Luigi Pandas, Scikit-learn Oath is proud to be an equal opportunity workplace. All qualified applicants will receive consideration for employment without regard to, and will not be discriminated against based on, race, gender, color, religion, national origin, sexual orientation, gender identity, veteran status, disability or other protected category. Oath is dedicated to providing an accessible environment for all candidates during the application process and for all employees during their employment. Please let us know if you need a reasonable accommodation to apply for a job or participate in the application process by contacting us at hr-benefits@oath.com, or call us at 1-866-772-3182. Submission of this information is voluntary and refusal to provide it will not subject you to any adverse treatment. Currently work for Oath? Please apply on our internal career site. ​",3.1,2649773891,91000,139000,113000,1778634,-1,3103534450,http://www.glassdoor.com/partner/jobListing.htm?pos=228&ao=242900&s=58&guid=00000163036159fb90ec007d4a0cc0d8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_56f4fd83&cb=1524770102678&jobListingId=2649773891
Senior Data Scientist,2018-04-21,2018-05-26,Information Technology,StockTwits,"['15-1111.00', 'Computer and Information Research Scientists']"," Description StockTwits is looking for a Senior Data Scientist to join our New York City team. You will build data-driven features that are integrated directly into the StockTwits app, research and investigate our data to grow the StockTwits community and our data business, and continuously improve our data science practices. Above all, your work will directly impact the way the world experiences the world's largest social network for investors and traders. You have a mixture of data science research and development experience, a passion for using data to solve problems without clear solutions, a curiosity for keeping up with the latest developments in data science, machine learning, and AI and the business sense to know when a simple solution can go a long way towards solving the problem at hand. Requirements What you'll do Support members of the team in delivering groundbreaking data science tools that bring the joy of social finance to millions of users Facilitate collaboration between engineers, product owners, and designers. Posses a deep understanding of the product and business goals which you can translate into tech. Mentor other specialists Challenge yourself to keep growing as a senior developer. Contribute to the vision and long-term strategy of the company Find ways to spread learning across the organization (gives internal talks, write on internal blogs, etc). Serve as the go-to person for solving problems in your domain of expertise You will have experience in Multiple programming languages (We use Python) Modern machine learning techniques and their mathematical underpinnings, such as classification, recommendation systems, and natural language processing. Collaborating with engineering teams to help spec out and set up data stacks Relational databases (We use MySQL/Aurora), No-SQL datastores (We use Elasticsearch) and streaming databases (We use Kafka and Kinesis) BS, MS, or Ph.D. in a quantitative field (Mathematics, Statistics, Computer Science, or related) Bonus points for experience in Cloud computing platforms (We use AWS)   Deploying machine learning models into production Quantitative investment strategies Ruby or GoLang Version control using git Benefits A competitive salary Equity, because we want you to have a share in the sum of your efforts Medical, dental, & vision 401K plan Weekly team lunches catering to any dietary restrictions Flexible work environment to make you at home Unlimited paid vacation that isn't secretly quasi-limited An invitation to our totally-not-pretentious book club StockTwits is committed to equal employment opportunities for all employees.  Inside our company, every decision we make regarding our employees is based on merit, competence, and performance, completely free of discrimination. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. Within that team, no one will feel more other than anyone else. We realize the full promise of diversity and want you to bring your whole self to work every single day.",4.5,2702445263,119000,175000,144000,396836,274009,3202234739,http://www.glassdoor.com/partner/jobListing.htm?pos=229&ao=160631&s=58&guid=00000163036159fb90ec007d4a0cc0d8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_c822b725&cb=1524770102679&jobListingId=2702445263
Data Scientist,2018-04-14,2018-05-26,Business Services,Open Systems Technologies Inc,"['15-1111.00', 'Computer and Information Research Scientists']","A global proprietary trading firm is currently seeking a Data Scientist to join their team in New York. In this role you will create and enhance in-house tools, and help develop an agile framework that adapts quickly. Responsibilities: Play a key role in analysis of technological opportunities   Build and leverage systems to collect, analyze and visualize large amounts of data   Develop and maintain simulations of proposed and existing systems   Provide information to guide and enhance the use of telecommunications infrastructure   Assist with the automation of its systems and network infrastructure by developing innovative applications Qualifications: Bachelor's degree in engineering or computer science, or relevant field   3+ years of work experience in a Linux environment   Expert knowledge of programming concepts and object-oriented programming   Fluency in Python and experience architecting large applications   Proven capability to translate complex systems into accurate software models   Extensive experience working with relational databases and handling large datasets including geographic information   Experience with Geographic data storage and analysis (a big plus)   Experience with the automation of collection and storage of data   Financial experience ",3.1,2666026743,95000,147000,119000,314191,119899,3125122615,http://www.glassdoor.com/partner/jobListing.htm?pos=230&ao=6607&s=58&guid=00000163036159fb90ec007d4a0cc0d8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4d67485b&cb=1524770102680&jobListingId=2666026743
Data Scientist,2018-04-15,2018-05-26,Information Technology,WebMD,"['15-1111.00', 'Computer and Information Research Scientists']","Medscape, a division of WebMD, develops and hosts physician portals and related mobile applications that make it easier for physicians and healthcare professionals to access clinical reference sources, stay abreast of the latest clinical information, learn about new treatment options, earn continuing medical education credits and communicate with peers. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status The Data Scientist, Outcomes Research for Medscape Education will determine plans for research and execute statistical analyses to demonstrate the value of Medscape Education programs to funders and the education enterprise. The ideal candidate has a high degree of technological, statistical, and analytical skills, and is collaborative, creative, and curious and has the ability to recognize and solve problems independently. The Data Scientist, Outcomes Research will utilize data captured from online surveys, electronic medical records, and data purchased from other suppliers to help determine educational needs and inform strategic planning, as well as measure the impact of our educational interventions on learners and patients. The position will work independently and collaboratively with internal and external stakeholders and must be able to execute, understand, and report the results, including summary statements and data visualization methods Support of Medscape education programs Partner with Sales and Educational Planning and Evaluation departments to independently establish research aims/designs, statistical analysis plans, and data extraction parameters that are a practical and visionary uses of available data Execute research projects by: o Organizing and cleaning data with the objective of constructing analytical files o Performing programming, statistical analyses and/or modeling Performing multiple qualitative and quantitative statistical analyses (bivariate and multivariate analyses, logistic regression analysis, chi square, p value), and specifically effect size calculations (Cramer’s V, Cohen’s d) Interpreting, synthesizing, and analyzing data Preparing reports with descriptive statistics, graphs, tables and figures using the appropriate software tools to visually present the data Recognizing and providing actionable recommendations and key findings (i.e. “the story behind the data”) Communicating results to stakeholders demonstrating an understanding of the educational products and medical education industry Track and report to management progress of projects, adjusting as necessary to meet business objectives o Serve as internal consultant to Sales, Clinical Strategy, and Editorial Team on best practices for data analytics, training needs, and resolution of challenges, as needed/requested Ability to explain statistics and display data in a way that makes it possible for novices to understand Contribute to manuscript and grant development by documenting data management and analysis and helping to draft explanations of methodology Take ownership of managing internal ad-hoc reporting requests and various internal process improvement initiatives Independently recognize when elements of data are inconsistent with prior findings or expectations, and initiate discussion / raise questions Maintain friendly and productive relationships with internal and external stakeholders Author/co-author posters/presentations to disseminate research results at professional conferences and in manuscripts • Bachelor's degree in qualitative/quantitative statistics, biostatistics, economics, sociology, public health, education, epidemiology or a relevant discipline preferred or equivalent years of experience. Minimum of 5 years’ relevant work experience; medical education, online or healthcare data experience preferred. Hands-on experience with R programming language and other tools such as SPSS and SAS, as well as data visualization tools High degree of proficiency in Microsoft Office suite (PowerPoint, Excel, Word, Outlook); Ability to learn/use cloud-based software systems (e.g. Workfront, End Note, Box, SharePoint, Sales Force) Demonstrated experience with basic bivariate and multivariate analyses, logistic regression analysis, chi square, p value), and specifically effect size calculations (Cramer’s V, Cohen’s d) Experience designing statistical analysis plans and methodological strategies for prospective and retrospective studies; candidates with extensive appropriate experience preferred Work experience and a sophisticated knowledge of techniques such as data merging, collapsing, manipulating to construct analytical files Work experience and a sophisticated knowledge of large cross-sectional and/or longitudinal data sources Excellent time management and organizational skills, with the ability to efficiently work on multiple tasks simultaneously in a highly deadline-driven environment, while taking into consideration stakeholders based across multiple time zones Ability to work independently and in group setting Demonstrable critical thinking and problem-solving skills, and high degree of initiative Exceptional focus on accuracy, attention to detail and consistency of work Must be able to communicate clearly and effectively Positive attitude/very high energy with a willingness to accept varied assignments Preferred Qualifications Graduate degree preferred Experience in creating and assessing the impact of online or distant education Strong knowledge of statistical data modeling, including descriptive and predictive modeling, epidemiological forecasting and population projections. Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks. Working knowledge of data visualization tool such as Tableau It is strongly preferable for the candidate to live in commuting distance to New York City and work out of our NYC office ",2.7,2620552886,93000,142000,116000,38258,119899,3208722633,http://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=136251&s=58&guid=00000163036183f5b63595fbce6da652&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_00bf27b1&cb=1524770113436&jobListingId=2620552886
Data Scientist:,2018-04-18,2018-05-26,Information Technology,AppLab Systems Inc,"['15-1111.00', 'Computer and Information Research Scientists']"," 3. Data Scientist: Primary Skills / Must have  Experienced professional with at least strong experience working across Analytics & Machine Learning domain.  Proficiency in machine learning and data mining techniques – Feature engineering, regression, classification, clustering, time series analysis etc.  NLP & Text Mining Experience  Extensive experience in Data Analysis - Skilled in uncovering insights and identifying patterns.  Proven experience in predictive modelling using Python/R.  Strong programming background in at least one - Java, Scala or other object oriented programming languages.  Must have strong SQL experience  Strong understanding of Statistics.  Should have experience productionalizing ML applications.  Ability to work in fast paced and dynamic environment.  Excellent Communication and presentation skills  Expertise in handling large data volumes MPP databases like Teradata/Greenplum  Experience with visualization tools like Tableau, BOXi exposure will be helpful.  Experience in Finance Industry Secondary Skills / Desired skills · Expertise in handling large data volumes MPP databases like Teradata/Greenplum · Experience with visualization tools like Tableau, BOXi exposure will be helpful. · Experience in Finance Industry - provided by Dice Java,Scala,Analytics,Machine,Feature engineering,regression,sql,Teradata,Greenplum and Finance Industry",3.4,2737372095,138000,212000,172000,713155,119899,3205911892,http://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=242478&s=58&guid=00000163036183f5b63595fbce6da652&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b4775699&cb=1524770113438&jobListingId=2737372095
Data Scientist,2018-04-12,2018-05-26,Business Services,24 Seven Talent,"['15-1111.00', 'Computer and Information Research Scientists']"," Client Overview: Our client is an iconic high-end fashion retailer, offering apparel, accessories, shoes, and beauty must-haves. Their contemporary, on trend, and chic approach establishes the retailer as a destination for the most stylish trendsetters. Position Overview: In this role, you would be responsible for developing innovative customer analytics, customer story strategy, and contact optimization tools. You would also create practical methods to forecast demand, understand customer preferences, simulate business outcomes, and optimize the marketing investment. Responsibilities: Answer complex business questions by utilizing statistical techniques for available data or designing and implementing experiments to collect data Develop innovative applications of classification, forecasting, simulation, optimization, and summarization techniques Collaborate with cross-functional teams to encourage statistical best practices for experimental design and data analysis Establish compelling interactive visualizations and presentations to enhance decision making capabilities throughout the company Key Qualifications: M.S. or Ph.D. in statistics, computer science, engineering, or economics Strong passion for answering complex business questions using structured problem solving and rigorous data analysis Advanced proficiency with an analytical tool, such as SPARK, R, or Python Experience with relational databases, SQL, distributed computing tools, and visualization tools     Engagement Manager Database Administrator IT Business Analyst Business Intelligence Analyst IT Help Desk Representative Technical Services Manager Media Analyst Customer Success Manager Programmer Analyst IT Security Director ",3.5,2502370976,86000,132000,107000,33219,119899,3011013803,http://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=133131&s=58&guid=00000163036183f5b63595fbce6da652&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_83257bde&cb=1524770113439&jobListingId=2502370976
"Data Scientist, Ad-Tech",2018-04-24,2018-05-26,Information Technology,Dailymotion,"['15-1111.00', 'Computer and Information Research Scientists']","Data Scientist, Ad-Tech New York, NY Full-time Company Description Dailymotion is the leading video discovery destination & technology that learns about your tastes over time, constantly surfacing the best, most relevant content on the web. Our mission is to provide the best video user experience for consumers on the market, connecting publishers and advertisers to engaged viewers who turn to dailymotion for their daily fix of the most compelling music, entertainment, news and sports content around. Through partnerships with the world's leading publishers and content creators, including CBS, CNN, Fox Sports, GQ, Mashable, Universal Music Group, VICE and more, dailymotion commands 4 billion monthly pageviews across its mobile app, desktop and connected TV experiences. Dailymotion is owned by Vivendi, one of the largest mass-media corporations in the world. Job Description As Data Scientist, Ad-Tech you will: Focus on data science problems related to  online advertising Become a strong member of a global team of Data Scientists with Ad-Tech experience. Work with fast-paced initiatives, overseeing projects from idea conception and strategy development to deployment, production, and operations. Work across different verticals of behavioral science, NLP, and probabilistic scoring at scale and speed Responsible for processing, cleansing, and verifying the integrity of the data used for analysis Selecting and engineering features to build and optimize prediction and classification systems Data mining using state-of-the-art methods Enhancing data collection procedures to include information that is relevant for building analytic systems Qualifications A Masters or PhD in computer science, statistics or a related field (Mathematics, Physics…) Understanding of online advertising technologies and ecosystem (Ad-Tech Background) Predictive modeling experience Management experience Excellent understanding and experience of machine learning techniques (eg k-NN, Naive Bayes, SVM, Decision Forests, Neural Networks, etc.) Experience with common data science toolkits, such as R, NLP, Weka, NumPy, MatLab. Proficiency in at least one high-level programming language like Java, Scala, or Python Excellence in at least one of these is highly desirable Great business sense and communication skills Proficiency in using query languages (SQL, Hive, Pig…) and in MySQL or NoSQL databases (MongoDB, Cassandra, HBase) Consultative nature, with a proven track record of using data to provide actionable business results Additional Information We offer great health / dental / vision insurance 401k (company Safe Harbor contribution) summer hours, paid vacation, sick time, paid holidays, company sponsored Training Opportunities (upon eligibility) and much more. I'm interested ",3.9,2557285310,113000,167000,138000,372880,-1,2970652928,http://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=4120&s=58&guid=00000163036183f5b63595fbce6da652&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9275ba8e&cb=1524770113441&jobListingId=2557285310
"Data Scientist, Payments & Liquidity VP",2018-04-16,2018-05-26,Finance,JPMorgan Chase &amp; Co,"['15-1111.00', 'Computer and Information Research Scientists']","Serve as a thought partner to key business leaders and clients to generate hypotheses and insights. This is an opportunity to work in a dynamic environment, to solve problems never attacked before, and to bring structure and clarity to ambiguous situations using quantitative methods Develop models to drive significant business value. We have a deep view of commercial activity around the world, 20% of USD movement globally happens through our walls. What can we learn about this money movement to drive our business forward? Work closely with our engineering teams to transform exploratory models into production ready data products that will build intelligence into our pipes. Communicate complex analytical approaches simply and visually. Using modern data visualization techniques when relevant. You will be sharing our work on the forefront of change in the organization with clients and senior leaders. Work with smart and accomplished teammates who have the experience, talent, skills and personalities to create data products that are developed with people in mind. You will represent a different way of working -human-centered - iterative – collaborating in small multidisciplinary teams. Who you are Modeling expertise – 5+ years experience developing advanced analytical solutions and performing large-scale analysis. Nice to have, practical knowledge of network and graphical modeling to measure and improve value of networks. Implementation experience - Experience in implementing analytical solutions using sound software design principles. Work closely with engineering team on model integration with front end applications. Cognitive and communication skill – highly articulate, built upon an underlying fundamental clarity of thought. General ability to root out fundamental issues, bring order from chaos, and drive to a clear point of view. Education – Masters or PhD in quantitative discipline (statistics, econometrics, operation research, computer science, etc)",3.7,2735003133,137000,202000,167000,145,-1,3203119825,http://www.glassdoor.com/partner/jobListing.htm?pos=305&ao=125450&s=58&guid=00000163036183f5b63595fbce6da652&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_de374b27&cb=1524770113442&jobListingId=2735003133
"Data Scientist, Admin Support, Google Cloud",2018-04-21,2018-05-26,Information Technology,Google,"['15-1111.00', 'Computer and Information Research Scientists']"," Google Cloud teams work with schools, companies, and government agencies to make them more productive, mobile and collaborative. You will oversee all aspects of the Google Cloud sales process, improving it with your insightful data analysis, troubleshooting, and seamless cross-functional teamwork. Your strategies ensure that companies new to Google products get the highest quality customer support and that the Google Cloud program overall is kept on the cutting edge. Our Analytics and Data Science team are responsible for all data needs of Google Suite support services, a large global support team supporting millions of Google Suite customers around the globe. We understand the business, produce actionable insights from support, create solutions to make the organization more data driven and apply machine learning to drive automation. As a Data Scientist, you will use your knowledge of data analysis, machine learning, technical systems, and project management skills to enhance our existing business intelligence platform. Close collaboration with stakeholders from technical solutions engineering, vendor operations, and other stakeholders will enable you to implement model-based solutions and measure the effectiveness of programs. You will support the business with insights for better decision making, driving operational efficiency, and program performance. Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. Our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. And our teams are dedicated to helping our customers — developers, small and large businesses, educational institutions and government agencies — see the benefits of our technology come to life.  Responsibilities    Create, design and maintain reusable datasets with appropriate architecture to deal with a high level of data input complexity.   Provide analytical decision making support for key projects. Research new ways of modeling data to unlock actionable insights or improve processes.   Employ predictive analytics and/or machine learning to facilitate a large, global, 24/7 support operation.   Partner with non-technical stakeholders to understand their analytical needs, help define the problem by asking the right questions, document and prioritize requirements. Communicate results of complex technical work.   Contribute to the development of the analytical frameworks, tools, skills and culture for the team and the wider organisation.    Qualifications  Minimum qualifications:   3 years of experience as a data scientist, analyst or in an analytical role.   Experience working with SQL and multiple large datasets.   Experience in applying statistical and machine learning methods to solve real-world problems.   Experience designing data models and defining systems data collection requirements. Preferred qualifications:   MBA/MS/MA/PhD degree with a quantitative focus (economics, computer science, mathematics, physics, engineering, statistics, or accounting).   Experience in statistical analysis using Python, R etc.   Familiarity with Machine Learning libraries (e.g. TensorFlow, Scikit-learn, Keras, etc).   Developed oral and written communication skills, including the ability to communicate complex findings in a structured and clear manner to a non-technical audience.   At Google, we don’t just accept difference - we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a disability or special need that requires accommodation, please let us know. To all recruitment agencies:  Google does not accept agency resumes. Please do not forward resumes to our jobs alias, Google employees or any other company location. Google is not responsible for any fees related to unsolicited resumes. ",4.4,2741294640,118000,177000,145000,9079,-1,3209807951,http://www.glassdoor.com/partner/jobListing.htm?pos=306&ao=191997&s=58&guid=00000163036183f5b63595fbce6da652&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_174ed054&cb=1524770113444&jobListingId=2741294640
