title,dateposted,validthrough,industry,orgname,cat,descr,stars,jobid,minsal,maxsal,medsal,empid,jobtitleid,jobreqid,url
Senior Data Engineer,2019-01-18,2019-02-22,Media,Showtime Networks,"['15-1132.00', 'Software Developers, Applications']","Sr. Data Engineer  Apply Ref#: 32924 CBS Business Unit: Smithsonian Networks Job Type: Full-Time Staff Job Schedule: Full-Time Job Location: New York, NY, US Description: The Showtime Product team is looking for an experienced, curious and creative Sr. Data Engineer to help us pursue answers to our increasingly interesting and complex business questions and empower our team to incorporate data-driven features and machine learning into our products, which include our standalone service SHOWTIME and our TV Everywhere service, Showtime Anytime. In this role, you will be an integral part of our data engineering team and collaborate with our dedicated Product Analytics team, the Showtime Research and Data Strategy teams, the CRM team, and our in-house backend and front-end engineering groups. You will work with the rest of the data team to architect solutions and develop technologies, systems and workflows that enable our analysts and data scientists to focus on algorithms and analyses rather than on the associated engineering. Ideal candidates will be innovative, self-motivated, a quick study, and willing to develop new skills while constantly improving existing abilities. Key Technologies:Java, Scala, Groovy, Spark, AWS, AWS/EMR, Spring, Mongo, Git, Redis, Bamboo, JIRA, etc Responsibilities: Develop understanding of key business, product and user questions. Collaborate with other Product Engineering team members to develop, test and support data-related initiatives. Work with other departments to understand their data needs. Evolve data-driven feature prototypes into production features that scale Streamline feature engineering, so that the underlying data is efficiently extracted. Build flexible data pipelines that we can rapidly evolve as our needs change and capabilities grow. Develop and enhance our data warehouse in AWS S3. Qualifications: You have at least 2 years of relevant experience in a comparable data engineering role You have expert-level knowledge of SQL/Spark SQL You have experience in pursuing and launching data-backed decisions, such as recommendations, to make end-user-facing products better You like to dive-deep on data questions to come up with effective solutions You believe in writing code that is easy to understand, test and maintain You thrive in a workplace that values autonomy, applauds ideas and a enjoys a sense of humor About Us: SHOWTIME and its critically-acclaimed, award-winning original series continue to make their mark on the cultural landscape, with one of the most successful programming slates in all of television. With an impressive line-up of new and returning original series, the SHOWTIME hit dramas and comedies include HOMELAND, SHAMELESS, BILLIONS, RAY DONOVAN, THE AFFAIR, SMILF, THE CHI, KIDDING, ESCAPE AT DANNEMORA and BLACK MONDAY. Original series play a key part in the SHOWTIME programming mix, along with box office hits, comedy and music specials, provocative documentaries, and hard-hitting sports programming, including the flagship franchise SHOWTIME CHAMPIONSHIP BOXING® and the Emmy Award-winning veteran series INSIDE THE NFL. SHOWTIME is currently available to subscribers via cable, DBS and telco providers, and as a stand-alone streaming service through Amazon, Apple®, Google, LG Smart TVs, Oculus Go, Roku®, Samsung and Xbox One. Consumers can also subscribe to SHOWTIME via Amazon’s Prime Video Channels, DirecTV Now, FuboTV, Hulu, Sling TV, Sony PlayStation™ Vue, and YouTube TV. The network’s authentication service, SHOWTIME ANYTIME, is available at no additional cost to SHOWTIME customers who subscribe to the network through participating providers. Subscribers can also watch on their computers at www.showtime.com and www.showtimeanytime.com. EEO Statement: Equal Opportunity Employer Minorities/Women/Veterans/Disabled Apply       ",3.9,3089951271.0,125000.0,142000.0,131000.0,13654.0,160524.0,3733820170.0,http://www.glassdoor.com/partner/jobListing.htm?pos=1229&ao=181079&s=58&guid=000001687c1b9d71b45ad2a730ccee22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_78e15ff4&cb=1548270412118&jobListingId=3089951271
Data Reporting Developer (Python) - Accounting,2019-01-17,2019-02-22,Finance,Hudson River Trading,"['41-9012.00', 'Models']","Hudson River Trading's Accounting team is looking to hire a Data Reporting Developer who has a passion for using their unique skill set to make the lives of those around them easier and more efficient. In this role you will be responsible for automating and developing accounting and finance reports and creating processes within the accounting team. As the sole Data Reporting Developer for the Accounting team, it will be your responsibility to work closely with the team to understand end-user needs and communicate effectively around project feasibility and timelines. Key responsibilities will include leveraging your technical skills to create new report automation, performing report maintenance and customization, and developing new tools and dashboards to provide impactful insights into financial and operational data. Responsibilities Provide technical and analytical support to our Accounting team through the creation of new, customized reports and processes, as well as maintenance and improvement to existing reporting infrastructure.   Extract, review, finesse, and reconcile data from multiple databases, servers, and platforms. Work closely with the Accounting, Finance, and Tax teams to understand needs and adapt to changes in priorities. Team up with both internal and external developer teams when necessary.   Contribute insight into data and aid in data-driven decision making. Requirements 2-5 years of experience with IT reporting in a financial setting   A Bachelor's degree in Computer Science, Engineering, or a related field Effective communication, both verbal and written, is a must Working experience with relational databases, VBA, and SQL Python programming experience Mastery of multitasking and extraordinary time management skills Culture: Hudson River Trading brings a scientific approach to trading financial products. We have built one of the world's most sophisticated computing environments for research and development. Our researchers are at the forefront of innovation in the world of algorithmic trading. At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. We research and develop automated trading algorithms using advanced mathematical techniques. We have a fun and casual office atmosphere, but everyone works diligently to get the job done. HRTers are motivated by the excitement of being at the forefront of the automated trading world. No politics or red tape impede the generation or implementation of ideas.",5.0,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=1302&ao=288775&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_99395137&cb=1548270423371&jobListingId=2730347935
"Scientist, Drug Discovery",2019-01-23,2019-02-22,Deerfield Management Companies (industry not given),Deerfield Management Companies,"['19-2031.00', 'Chemists']","Stelexis is a New Yorkbased cancer therapeutics company, utilizing its proprietary platform to selectively target precancerous stem cells to discover and develop transformative therapies. Stelexis’ mission is to develop novel cancer drugs that selectively target these critical precancerous events related to both hematopoietic and solid malignancies. We are looking for an experienced and ambitious Scientist to lead our Oncology Drug Discovery team. This person will manage and be responsible for preclinical assay development and execution of our early stage therapeutics. Qualifications PhD in life sciences with at least 3 years research experience   High level of motivation and ability to work independently and in cross-functional teams Excellent organization and communication skills Desire to expand one’s scientific knowledge and technical skills Experience in biochemical, molecular biology and cell biology techniques Competency in cell biology techniques, including tissue culture, viability assays, western blotting, ELISA, flow cytometry and microscopy Experience with drug discovery of biologics is a plus Experience using high-throughput and/or high-content screening is a plus Driven by a desire to create the next generation cancer therapeutics and the vision to offer cancer patients efficacious and tolerable new therapies that extend and improve their lives. Stelexis provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to religion, race, creed, color, sex, sexual orientation, alienage or citizenship status, national origin, age, marital status, pregnancy, disability, veteran or military status, predisposing genetic characteristics or any other characteristic protected by applicable federal, state or local law. PM18 Key Responsibilities Supervising drug discovery team Managing as well as contributing to the designing, developing, performing and troubleshooting of cell-free and cell-based drug discovery functional assays   Establishing and characterizing responses to drugs using biochemical, histological and imaging techniques   Overseeing the analysis of samples from  in vivo  pharmacokinetics and efficacy studies Developing biomarker assays for pre-clinical and clinical use Making independent intellectual and technical contributions to projects Ordering and keeping accurate inventory of supplies for laboratory operations Analyzing data, contributing to publication and presenting results at internal meetings Participating in hiring associates and building a productive and supportive work culture ",5.0,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=1303&ao=52448&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_4c5d6fdf&cb=1548270423372&jobListingId=3094236483
Data Scientist and Quantitative Dev Lead,2019-01-14,2019-02-22,Finance,Liquidnet,"['15-1111.00', 'Computer and Information Research Scientists']","Job Description With the acquisition of OTAS Technologies in 2017 and our continued global evolution, Liquidnet is expanding its technology and quant team to build disruptive new products to further revolutionize trading and investing. Our products are used by the largest investment firms globally, and we are recognized as an industry-leading innovator in big data analytics, AI and machine learning. We are a dynamic, technology-driven, and highly productive team of quants, developers and product designers. Deep collaboration with our clients and partners is key, and we benefit from great relationships with the most ground-breaking firms in the asset management industry, who help us to constantly push the limits of technology and analytics. We have a track record of hiring amazing people and giving them (industry veterans and recent grads alike) autonomy and responsibility from the start. You’ll have the best tools and resources available to get the job done, and thrive in a collaborative environment where our teams are passionate about building great things. The right candidates will have both a strong mathematical background, and be highly adept technologically. RESPONSIBILITIES Build, mentor and manage a regional team of data scientists and developers Architect enhanced mathematical models and streaming analytics frameworks and provide hands-on project management. Analyse unique proprietary data sets.   Review and write production code. Partner globally with data scientists, quants, developers, product designers, clients and industry leaders to tackle the important problems faced by the world’s largest asset managers. SKILLS Bachelors’ degree or higher in Computer Science, Mathematics or related technical focus. 5+ years of relevant experience. Strong mentoring and management skills. A strong foundation in a STEM/numeric discipline. Significant statistical modelling expertise Proficiency in a mainstream programming language, such as Python, C/C++, C#, Java, JavaScript, Haskell or similar. Expertise in software development practices such as version control (git), test frameworks, code review tools, deployment configuration management, continuous integration. Significant experience with machine learning libraries/frameworks (TensorFlow preferred) and methods Excellent communication skills and team orientation ",3.3,2959775546.0,146000.0,222000.0,182000.0,39989.0,-1.0,3684459588.0,http://www.glassdoor.com/partner/jobListing.htm?pos=1305&ao=242900&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_68ef01e9&cb=1548270423374&jobListingId=2959775546
"Quantitative Sciences Manager, Data Science and Machine Learning",2019-01-22,2019-02-22,Information Technology,Flatiron Health,"['11-2021.00', 'Marketing Managers']","Flatiron Health has built a unified data set that is unparalleled in its depth and accuracy and gives our partners the capability to ask questions about data that weren't answerable until now. Our Quantitative Sciences team answers these questions. As the team rapidly scales, we are looking for a Quantitative Sciences Manager on our Machine Learning and Unstructured Data Processing team who is excited to lead a team of data scientists making a big impact. You will lead a team working alongside teams of software engineers, oncologists, and product managers, and together you will solve problems that will enable our clinicians and biostatisticians to derive ever more powerful insights to answer some of the most critical questions in cancer research. Responsibilities: Lead statisticians and data scientists, working to provide the algorithmic and methodological expertise necessary to scale our products. Hands-on work to prototype models, design and implement methodologies for bias analysis and contribute to tooling Act as player-coach, mentor your direct reports and champion data analysis best practices Contribute to the strategic and analytical roadmap for the machine learning team and increasing the impact of machine learning at Flatiron Work with a cross-functional team to define and clarify analytic requirements, develop analysis plans, ensure data quality standards, and create publication-ready methods and results; and to identify areas for automation and process efficiencies Generate ideas and vision for analyses to shape future projects Requirements: You hold a Master's degree or Ph.D. in a quantitative discipline or have significant previous experience tackling ambiguous analytical problems You have at least 5-7 years of relevant work experience analyzing data, with at least 1-year of experience managing a small team in a fast-paced setting You have experience applying machine learning, technical/statistical background, and excitement about bias analysis You have comfort with or desire to learn Python, SQL and other tools used by our software engineers You are enthusiastic about coaching, mentoring, and career development of QS team members and you are also excited about hands-on technical work You thrive in highly uncertain situations and enjoy coming up with elegant and innovative solutions to challenging problems ",4.0,3007252203.0,119000.0,171000.0,143000.0,844757.0,-1.0,3716985025.0,http://www.glassdoor.com/partner/jobListing.htm?pos=1308&ao=8095&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_105a51ab&cb=1548270423378&jobListingId=3007252203
Machine Learning Research Scientist,2019-01-19,2019-02-22,Biotech & Pharmaceuticals,Butterfly Network,"['19-1042.00', 'Medical Scientists, Except Epidemiologists']","Company Description Butterfly is building a new type of hand-held Ultrasound device that will revolutionize patient care. In addition to introducing an innovative, custom hardware platform, weve developed a user-friendly and intuitive interface with which to manipulate the device. Building intelligence into the probe is the responsibility of the Deep Learning Team. Job Description Weve built a strong research group and are looking for talented Research Scientists with applied experience in the fields of Computer Vision and Machine Learning to join us. This role is best suited for scientists interested in continuing to develop new machine learning algorithms while also having a direct and immense, real-world impact. Responsibilities Youll work alongside other research scientists, software engineers and a world-class clinical team to help develop a new suite of intelligent medical products. Youll train various deep learning models including, but not limited to, classification, detection, segmentation, and generative adversarial networks. You will spend time developing new machine learning algorithms while keeping abreast of the latest advances across various labs and conferences. Youll develop automated solutions for large-scale, patient-facing, clinical problems. Qualifications Minimum: Experience in Computer Vision, Machine Learning or Data Mining Programming experience in one or more of the following: TensorFlow, PyTorch, Caffe. Ability to design and execute on research agenda. Good to have: MS or PhD in Computer Science Relevant work experience, including full time industry experience as a researcher in a lab Contribution to research communities and/or efforts, including publishing papers at conferences such as CVPR, NIPS, MICCAI etc. Additional Information In addition to working with colleagues and advisors who are the best and brightest in their fields, we offer great perks - fully funded healthcare, free on-site meals, 401K plan, and an oceanfront office in historic Guilford, CT. 4Catalyzer is an equal opportunity employer regardless of race, color, ancestry, religion, gender, national origin, sexual orientation, age, citizenship, marital status, disability, or Veteran status. 4Catalyzer does not accept agency resumes.",4.7,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=1309&ao=4134&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_cc6d0908&cb=1548270423378&jobListingId=3091573431
Quantitative Researcher - Derivatives and Relative Value,2019-01-23,2019-02-22,Finance,Two Sigma,"['13-1161.00', 'Market Research Analysts and Marketing Specialists']","We are seeking an exceptional quantitative researcher with a strong background in data analysis and statistical methods to join our team. In this role, you will navigate the full research process and design sophisticated models to trade a variety of global macro markets. Responsibilities include: Developing systematic trading strategies, from idea generation and data collection to analysis and model creation. Applying advanced modeling techniques and market knowledge to large, novel or unconventional data sets. Opening opportunities to pursue previously unexplored research topics. Requirements include: An excellent academic record with a bachelor’s or advanced degree in a quantitative discipline. Strong programming skills (Python, Java). Experience working with large data sets. Ability to tackle in-depth research projects and communicate complex ideas clearly. Innate curiosity, resourcefulness and attention to detail. ",4.1,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=1311&ao=413039&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_01fc4088&cb=1548270423381&jobListingId=2813107726
Enterprise Data Analyst,2019-01-11,2019-02-22,Information Technology,Addepar,"['13-1111.00', 'Management Analysts']","The Enterprise Data Solutions team is responsible for integrating clients portfolios into Addepar, consulting clients on their trickiest portfolio data challenges, and ensuring data quality. To fill this role we are looking for individuals who have exceptional analytical skills, portfolio accounting or securities knowledge, excellent verbal, written, and client presentation skills, and bring an engineering approach to all problems they encounter. The enterprise data team solves the most difficult client problems. Our main goal is to systemize and scale.  Key Role Responsibilities Work with clients to clean and summarize historical data in preparation for analysis and loading into Addepar. Use Python to automate as many daily workflows as possible. Use Python scripts to interact, pull and combine data from multiple systems.  Onboard new clients by identifying unique portfolio or reporting needs and enabling them in the Addepar system. Participate in broad company initiatives to stand up new product functionality or services. Collaborate with our Client Solutions team and Data Engineers to resolve data issues that impact our clients and create repeatable solutions. Leverage your own deep financial industry knowledge, insights gleaned from the team, and the Addepar platform to design flexible and scalable solutions. Relevant Skills Knowledge/experience of the financial industry, securities modeling, post-trade processing or back-office systems. Must have great intuition, be practical, and demonstrate high degree of grit to solving large and nuanced data challenges. Consulting experience with focus on structured problem solving, synthesis, and presentation. Facility with Excel, and SQL. Experience with Python development and APIs. Addepar is a leading provider of technology for the wealth management industry. The companys performance reporting and analytics platform aggregates portfolio, market, and client data all in one place. It provides asset owners and advisors a clearer financial picture at every level, allowing them to make more informed and timely investment decisions. Addepar works with leading financial advisors, family offices, and large financial institutions that manage over $1.3 trillion of assets on the companys platform. In 2018, Addepar was named as a Forbes Fintech 50 and received Morgan Stanley's Fintech Award for making significant impact to the firms mission of continuous innovation. Addepar is headquartered in Silicon Valley and has offices in New York City, Chicago, and Salt Lake City. At Addepar, we rely on a range of backgrounds, experiences, and ideas. We value diversity, and were proud to be an inclusive, equal opportunity workplace.  ",4.4,2634058557.0,59000.0,79000.0,67000.0,423990.0,581480.0,3682523584.0,http://www.glassdoor.com/partner/jobListing.htm?pos=1312&ao=358815&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_71f14809&cb=1548270423382&jobListingId=2634058557
Data Science Instructor,2019-01-18,2019-02-22,Education,General Assembly,"['13-1111.00', 'Management Analysts']","Since 2011, General Assembly has transformed tens of thousands of careers through pioneering, experiential education in today's most in-demand skills. As featured in The Economist, Wired, and The New York Times, GA offers training in web development, data, design, business, and more, both online and at campuses around the world. Our global professional community boasts 40,000 full- and part-time alumni and counting. In addition to fostering career growth for individuals, GA helps employers cultivate top tech talent and spur innovation by transforming their teams through strategic learning. More than 21,000 employees at elite companies worldwide have honed their digital fluency with our corporate training programs. GA has also been recognized as one of Deloitte's Technology Fast 500, and Fast Company has dubbed us leaders in World-Changing Ideas as well as the #1 Most Innovative Company in Education. We are looking for a Data Scientist to facilitate our local class. Our Data Science Immersive course is a life-changing educational experience where students leave with the skills and mindset to take on new careers in a wide variety of Data Science roles. Why Be a Part of the Data Science Immersive? If you are looking to make a life-changing impact by doing what you know and love, this is the position for you. Through this unparalleled opportunity, you will: Deepen your own skills by guiding students through a rigorous journey where they begin as driven novices and leave as empowered data analysts and scientists Contribute your own expertise to a deep and broad global curriculum maintained by a team of talented data science instructors across multiple industries Facilitate a supportive and energetic community that lasts well beyond the course Hone your own leadership skills by working with an instructional team and classroom community As a member of the instructional team, you will not only impact the careers of your own students, but you'll also have a unique opportunity to shape the potential of students on a global scale through contributions to our global curriculum. Skills and Qualifications Must Haves: You have at least 6 months of professional data science experience. You are an expert in SQL, Python, and related Python libraries (pandas, numpy). You have domain expertise in statistics, mathematics, and probability. You can build and apply statistical models in python using machine learning libraries, such as scikit-learn and statsmodels.   You have a deep understanding of statistical hypothesis testing and experimental design, data visualization techniques and tools (i.e. matplotlib, bokeh, etc), and manipulation of large data sets. You can demonstrate and explain the function of machine learning algorithms such as regularized regression, naive bayes, decision trees, ensemble methods, KNN, K-means clustering, and neural networks. You are the person your colleagues naturally gravitate to when they are trying to figure something out. You are eager to shape the skills, minds, and trajectories of the newest generation of data scientists. Nice to haves: You have proficiency with NLP python libraries such as NLTK; Hadoop or Apache Spark; D3.js or R. You are on top of industry trends in big data, machine learning, deep learning, and AI. You have previous data science or engineering teaching experience, through a course, workshop, team training, etc. Responsibilities and Duties Plan and implement a 12-week curriculum in conjunction with baseline materials and your local instructional team. Deliver instruction 5 days a week, including teaching, advising, and content development. Work closely with your instructional team to provide students with meaningful and prompt feedback on their progress. Collaborate alongside GA staff in order to best meet the needs and learning styles of your students. Guide students through the development of real world projects that will showcase their abilities to hiring managers. Facilitate a dynamic and collaborative classroom community. Inspire students to persevere through the challenges of learning complex subjects. Contribute to the material and direction of an expanding global curriculum, ensuring the course remains cutting-edge and effective for students worldwide. General Assembly is a licensed school in all states that we operate in, and some states require instructors to be licensed to teach. If hired, you will be required to submit and be approved as an instructor in relevant states. Directions for becoming licensed will be shared with you during onboarding. Licensure requirements vary by state, but you may be required to provide academic transcripts and to answer questions pertaining to moral character, professional conduct, education, and work history. General Assembly will pay for all licensing fees.",3.8,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=1314&ao=8095&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_acef8d2f&cb=1548270423383&jobListingId=1896191154
Senior Research Scientist,2019-01-22,2019-02-22,Health Care,Freedomcare,"['19-1042.00', 'Medical Scientists, Except Epidemiologists']","Prepares/writes proposals to external funders (e.g., AHRQ, NIH, RWJF, The Commonwealth Fund) in response to Requests for Proposals/Applications, for investigator-initiated grants, and in response to other grant and contract opportunities. Develops and implements projects of varied size/scope/impact on the utilization, costs and quality of home and community-based services and long-term care. Oversees the development and implementation of detailed data analytic plans using advanced statistical methods.   Works with Director and other senior scientists to develop and implement research studies.   Mentors others in research design and conduct. Provides general direction/guidance/training to new/less experienced staff.   Submits research findings to appropriate scientific and professional journals for peer review and publication in independent journals and other recognized publications. ",4.2,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=1315&ao=9619&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5aed4821&cb=1548270423385&jobListingId=3036987582
"Senior Data Scientist, Analytics Lab Team",2019-01-15,2019-02-22,Biotech & Pharmaceuticals,Pfizer,"['15-1111.00', 'Computer and Information Research Scientists']","As a member of the Pfizer Analytics Lab team, a component of Pfizer’s Business Technology organization, the Senior Data Scientist will join a group dedicated to leveraging data and advanced analytics to create a healthier world. Specifically, this group is focused on developing a set of capabilities designed to enable highly efficient exploration, experimentation, and ultimately rapid hypothesis generation based on internal, public, and commercially available datasets. Day-to-day, the Senior Data Scientist will actively support ad-hoc analysis efforts by groups across Pfizer largely focused on identifying, developing, and delivering life-changing therapies to patients around the world. Further, this role will be a key contributor to the team’s on-going analytic product development activities; an essential component to creating a scalable analytics capability for Pfizer. In addition, as technologists within Pfizer’s analytic eco-system; this role will also participate in the assessment of new technologies as well as identifying next-generation solution architectures. Role Responsibilities Partner with business & BT teams across Pfizer to maximize the use of data in answering key questions related to: acceleration of drug discovery efforts, identification of drug repurposing opportunities, optimization of clinical trial activities, improving patient access to Pfizer therapies through a better understanding of outcomes & patterns of care, and maximizing the value of our interactions with patients, healthcare providers, payers, and regulatory agencies. Partner closely with line based Business Technology teams to define and execute POCs using innovative technologies to advance Pfizer’s analytics and AI capabilities Lead rapid-prototyping engagements focused on assessing use case viability and gauging potential business impact   Provide leadership within AI CoE team to define & champion common AI-enabled solution architecture for use across the enterprise Provide technical leadership in the delivery of analytics and AI pipelines that include components related to data acquisition, exploratory analysis, feature engineering, predictive model design/build and interactive storytelling. Shared-ownership of advancing the team's analytics and AI capabilities through implementation and execution of state-of-the-art approaches Produce actionable data presentations and visualizations for decision makers throughout the organization Directly engage with key business stake-holders (Sr. Director/Director level) Leadership of multiple project teams comprised of colleagues & contract staff Mentor and coach junior members of AI CoE’s team across all geographical locations and sites Partner with AI engineering team to drive adoption of micro services framework across all AI projects Identify & implement reusable components (Micro Services) across multiple projects leveraging common solution patterns Qualifications 8+ years’ experience leading analytics or AI projects teams and building analytical platforms in a large organization with multiple functional constructs 5+ years’ experience working as a data scientist / ML engineer 3+ years working with semi-structured and unstructured data 2+ years working in a cloud based analytics ecosystem Advanced degree in Computer Science, Operations Research, Data Science, Applied Mathematics or related field Proven experience in at least two of the three following categories: Data Science / Machine Learning Expertise with general-purpose statistics/machine learning algorithms and at least one of the following sub-disciplines: Natural Language Processing, Deep Learning, Network Analysis. Expertise with the implementation of algorithms within Python, Spark, R, or Scala Expertise with model tuning, validation and evaluation Experience with statistical modeling; specifically supervised and unsupervised Machine Learning techniques Experience with algorithms related to Natural Language Processing and network analysis Demonstrated experience with hyperparameter optimization, model selection and validation. Data Engineering Experience with SQL development, database modelling and query optimization Experience with data manipulation and extraction using modern programming languages (Java, C++, C#, Python, Scala, Spark, etc.) Experience with NoSQL databases (MongoDB, Cassandra, etc.) Working experience with any of the MPP RDBMS (e.g. Teradata, Netezza, Exadata), Redshift, Hadoop, Spark, and related tools focused on the distributed processing of large datasets AI/ML Engineering Experience building production implementations of data science and engineering pipelines Experience developing production-grade components within a larger ecosystem Experience with sourcing data from APIs; experience building APIs is a plus Ability to create technical examples, prototypes, and demonstrations based on rapidly changing data sets Ability to thrive in a fast-paced multi-disciplinary environment; with the ability to effectively communicate with a diverse audience Demonstrated proficiency with SQL, Python, Scala, or JAVA as well as formal statistical tools R, SAS, etc. Demonstrated experience creating effective visualizations based on large datasets (e.g. Tableau, Spotfire, Shiny) Demonstrated experience in developing software and/or reusable analytics products/solutions Solid understanding of software and/or analytics solution development methodologies/frameworks Excellent written and verbal communication skills EEO & Employment Eligibility Pfizer is committed to equal opportunity in the terms and conditions of employment for all employees and job applicants without regard to race, color, religion, sex, sexual orientation, age, gender identity or gender expression, national origin, disability or veteran status. Pfizer also complies with all applicable national, state and local laws governing nondiscrimination in employment as well as work authorization and employment eligibility verification requirements of the Immigration and Nationality Act and IRCA. Pfizer is an E-Verify employer. Sunshine Act Pfizer reports payments and other transfers of value to health care providers as required by federal and state transparency laws and implementing regulations. These laws and regulations require Pfizer to provide government agencies with information such as a health care provider’s name, address and the type of payments or other value received, generally for public disclosure. Subject to further legal review and statutory or regulatory clarification, which Pfizer intends to pursue, reimbursement of recruiting expenses for licensed physicians may constitute a reportable transfer of value under the federal transparency law commonly known as the Sunshine Act. Therefore, if you are a licensed physician who incurs recruiting expenses as a result of interviewing with Pfizer that we pay or reimburse, your name, address and the amount of payments made currently will be reported to the government. If you have questions regarding this matter, please do not hesitate to contact your Talent Acquisition representative. Other Job Details: This position may sit in New York, NY, La Jolla, CA or Collegeville, PA Eligible for Employee Referral Bonus Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.",3.9,3063335225.0,92000.0,137000.0,112000.0,525.0,-1.0,3729686175.0,http://www.glassdoor.com/partner/jobListing.htm?pos=1316&ao=242900&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2ce91701&cb=1548270423386&jobListingId=3063335225
"VP, Data Scientist - Chase Frontline Intelligence",2019-01-17,2019-02-22,Finance,J.P. Morgan,"['15-1111.00', 'Computer and Information Research Scientists']","Chase: Chase is the U.S. consumer and commercial banking business of JPMorgan Chase & Co. (NYSE: JPM), a leading global financial services firm with assets of $2.4 trillion and operations worldwide. Chase serves nearly half of Americas households with a broad range of financial services, including personal banking, credit cards, mortgages, auto financing, investment advice, small business loans and payment processing. Customers can choose how and where they want to bank: 5,200 branches, 16,000 ATMs, mobile, online and by phone. For more information, go to Chase.com.   The Role: The Chase Sales Analytics team supports the executives that lead the Community Bank and Chase Wealth Management to analyze and optimize marketing programs. The team provides expertise in data science & analytics to optimize sales performance for our bankers and financial advisors across the firm. The team leverages industry-leading tools, processes and skills to convert data into meaningful insights that enable sales leadership to drive value and an excellent customer experience for their business programs.   The Chase Consumer Banking team will specialize in analyzing the performance of the various categories of bankers in the over 5,000 Chase branches. This group will develop key capabilities that range from sales performance dashboard development to comparing sales opportunity to performance and analyzing sales pipelines to identify opportunities to improve customer acquisition and retention.    Key Responsibilities: This role will manage the following analytics and data science functions: Development of industry-leading text mining capabilities to better understand the everyday interactions our bankers have with our customers at scale Creation of new methods for gathering and aggregation of banker feedback on new products/services Partner with Consumer Bank leadership to understand needs of customers and bankers alike and develop winning solutions to make bankers more effective and customers happier Deliver insights to regional leadership to help them better manage their teams Qualifications: 5+ years of experience with SAS or SQL required; GreenPlum, Hadoop, Tableau, R, Python, Alteryx experience a plus. 5+ years of experience with analysis supporting an operating line of business, financial services experience preferred Experience with building custom text mining solutions or using enterprise software (e.g. Clarabridge) in a Financial Services environment preferred Excellent written and verbal communications skills with the ability to work and collaborate with internal and external partners. Problem-solving skills are essential. Must be able to think outside the box to implement creative solutions that solve business problems. Proven ability to work in a fast paced environment, meet deadlines. Must be detail oriented, organized, and perform at high standards Bachelor's degree with 5+ years of experience in a related discipline or Masters or PhD in related field ",3.8,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=1321&ao=128418&s=58&guid=000001687c1bc9748eb9350ac7f4f3be&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_df0c4d7f&cb=1548270423391&jobListingId=3089515902
